Block Number,TX Hash,From,To,Value ETH,Gas Used
10796435,0x924ffbe6b7fe15990826baf965a814f1d90c35eed98519affbe885b594796c9b,0x08eaad5dd540b9ada872a2afd5b9b04c6161897d,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,127773
10796435,0xdad2124e82af62e8df5125f132657a300391514577bc9722fc039a16e7f7df9b,0xf5c2f0bf6eaab5a591dc884867509c884457badc,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,127773
10796435,0xbfcc634561b537ab1e8a97e993e2607276845519cb6fa36d924736e1c3fa976a,0x829460fbaf4e342bfbd3e706894f91c60281dc8d,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,137369
10796435,0xe593383aa285845c24636273e4a835ecfa79b0ef0c396f74de059e9128724100,0x0fce5cc80faf8e70841c7d9413ec2d4771ed32c3,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,107272
10796435,0x39c2bc77f379b4b629e9288cfef5e7b8f8caaf3bcbb108684270535cd7185fd4,0x66af0d3bf6b4d2a3b05449c74f4aa41660d527b6,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,448182
10796435,0xbac1173063a3eff0ecac72455b3ebcb4e4dc4818f911daa37e7fc97c29b950b9,0x26317d9456f9ccb0aa252618ecd940dbcdc498ef,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000394172736480603,111742
10796435,0x850ad8cf489b5589fa894a143e22e5b574e57bb52e9fb82b74a297395dfccf12,0x4c0fa080de1efbf94a86d9b02f745801457064a6,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000249891236512038,106090
10796435,0xb3007e36f25344e6a7da28970368894c91fa7b4d933f204c6772d4575d903da5,0x6d91a4ec6c2a3b49f7971bcab800a5756ab4afe5,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000201864473705996,106078
10796435,0x84aa0ead6f906c3645681ad59cbbbdc7c1348e3ada5ad743cef25bc17f9cb53f,0x8cb3e7d4361c8d0c8b1294ad30a8c67bcda2d3c6,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000447280746364618,106090
10796435,0x490ad2f5380efb656c80b68465865be38edadb4e78958dc083c8132bbf1cf20f,0x2f981883c6a961f3b9966e9e2f000c13de6cef04,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000433389851331087,106078
10796435,0xd6d858134bcdc1a3f629ed9a3ba042c9bad11289282dc8ee89143233f0262a4a,0x74870ea6217f5c742fa8995de4888d572a8e03f2,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,122789
10796435,0x2f7f6545771694f542035ba7020fd578dbd700c7f8086fee5f92d77ad4aef93a,0x1e7a789ab5a5a1d0b4448df31902d477dfaa4089,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000297400456449386,106090
10796435,0xd09770fb12fcb66ad0c05ee9505f12a9bcfe869d6db9da9a3939493f572f599e,0x22e3ab72849fc54aaf119716c3cea1f2d8ddf1d5,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000118870950702514,111742
10796435,0x8a2212467e4d5d9aab67f31c122d3a86a39e4d10a4e96b3ef0580cc8427b6571,0x853a353420f27ffbedd3517b8cc2dbd9da9c73f0,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000224753014383649,111742
10796435,0x256942ed279da1885a49ac289a4eb7d7ef90dae8507eb4c83cddc1ca26753522,0x22cace5050359a8a6f51634d0407ceaf1c2b2e0a,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000486033569052422,106090
10796435,0x59dca22b58ecc0d065ea882a8c1f5d03a063efaa7b943b5348ed9c06a0c8977d,0x24922c0d77e4f8a771ea2bd7c6e1ae45c7a9d49a,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.00030332852352009,106090
10796435,0xb07e92cde5a015caab85d31932cb0b0e58426847b48ed16d21afab7ddf22fecd,0x2138d6698d08bbf7902178e789a26ebd566eadd2,0xf467ec26cf1911a0ff87e3a6d36b3aec915506a9,0,118232
10796435,0x7f46735fcdc7748a7426de927e94d58552a769f2f907bb61f6736957b5f87da5,0x8448175f416a6a3d5528499bf28f2053d1c16a01,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,122789
10796435,0x4d46aeb74a7f305a4fe9f5c6f2696cf12fcf4c472dd720877d6f54cd9270af36,0x50fc5626cc6755456e1b22d72bd6807274210f51,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,121936
10796435,0x9585f5fd18e2edef8e5ae432f24f5dc02d8f270a0eeaed49890cec185945e37b,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x6ca626433644a651025330ac5eea1bf18dab3a9672b6811a3de8a65c94314f9f,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,34995
10796435,0x4e00994e7773403c41732c9b568582edd58b1b590754fc1cae6d6897c5abd43b,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xbc6e5b33a61d1d4a22bcf96807232715696e12cdf52e6bdbf9b7adafb92b450b,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x7e34b84023e4511af6f869d7173447ea6e8dee42eec64099cb0e43051c09a14c,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x68b34e6668dc992170efe9b3dbd6416b927cd80fbdb769f98444023176502980,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x676f63202d608f5bb6383312191fc61177e918480c6905338fcdfe76f67a5b70,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x1817f8f2f0eaec7b49817f7866311d6d8b1b699d49eaa0679a50896cce3a43ea,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x2a09a3ea3f5b251af5777d95ff71fa84c9f0b11654ccafe8710bae09f0b3525b,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xa0f1889edb41d38beec2bb3afcf167df892e30e308c89c1fe71fac8100dd9ba3,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x0a31415282519ce5fba413c8ee33b2ceb0721187ea85b09567515e9e90bf3160,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x0faf7dd8271815b3d3344151577de739cd28ef80583486fc7fc4590da08486bf,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xe677badca67ed764ec76b8410915a4c2e5c6e4279b930a3f1c8e79bc2096766b,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xaaf93e76fda21697a300e590196d56069896b5cea6b8e0d57ab397b62351c4b2,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xf727a5f4aaec93836352a1c3254c021c62d22bad6ddf08cfd49d372baf378bfc,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xad942612075155b09fd5caf8819938a5b85e6219f930a2ce03ecaa3dcbcc2b16,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x3a852d7f87c508ec34fbefd0de36303190790e2397119b60338cad366d85b0fe,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0xa1ba47ed29628308eca41e04fbf0671846f29321be9dc9e1b224b502107c8250,0x2ee3441f16a5ef72a3ecea91c81cfbf5357861fc,0xdd5fc7ec1a6a6cfdcd79d9aab95a4b0e7a529e8f,0,35007
10796435,0x151e23192f0bbeb56021e287c1ff31da7c8deac13bfc2abccf68688c704b4341,0x0a9650329216694960eb423cd1484abf092784c8,0xc6255a594299f1776de376d0509ab5ab875a6e3e,0,158127
10796435,0xae5cc07e076ca767182cf9b38cd59dd84f6aeddba4159f666f465e3c807b4340,0x40050b37378ca1f47a72e174595d2d8ae98d4263,0x2bc105f4ab8938f639e0ff7746db94f001011a7c,0,124369
10796435,0xb12af5f2c4f3c87363f47dfe4e6a53add94353bd2e251810a2e66524e639bcd7,0x7f9e99d9eda1c31b0ff0bba6736c8282320ee449,0x8cb68e3bf8259084560ec4c39cd8887ba9461861,0,47335
10796435,0x1700c280e5bd6816f9754fa60925c1ab90e4e35355606e0f6f699d5ff5fa74f7,0xa48ea9764aa4aff421d0c4b05d9cd0df998df575,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,113271
10796435,0x6dc597c9af2402f227cc759bf2ca135867c28c39784fadc090ff8d8ab3ec8bc9,0x815e80b44ffb13b79e49e804b5607f42b3505a5d,0xc6255a594299f1776de376d0509ab5ab875a6e3e,0,158151
10796435,0x3ff26a0c193c8315b2ec95e9a8758832cd41dca249a9f3f2649db02c58c4a251,0x82ef9aebc6d12ea33cdcc4383ccef2f2585bd12b,0x53aeb957be8f9ca48327c2344a8cc12257213d5d,0,29092
10796435,0x0f1fd34f786369cb2d7bd5be92a13dd6c0c944b4eb798703d7ab4ff31263ebaf,0xad9d8c3748f8ca23e18e3ed83bf8396659274b0c,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,1.45485E-7,37195
10796435,0x86b69e9edeb932e95a809c57efdadfa8ce01dc5bb78daf8e01cf5e9177629a8b,0xcc4695f07bf9bf68a7d11ed40fd97a1834773da5,0x3bfa4769fb09eefc5a80d6e87c3b9c650f7ae48e,0,131210
10796435,0xe782d030b3ad0103533371dece7dfb0721a636329bca02ccd3aae2fe97c3de57,0x001b63ddb3cee15ab546ac76af06cde9444ac373,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.003498506817802604,152578
10796435,0x49b2ef29fa4dd2e965771a5ea77bed6055fbd28399209ecbb505e99223cc3a8d,0x1000ca67129cce2f61a3d9d49f474451f4a5fec1,0xc6255a594299f1776de376d0509ab5ab875a6e3e,0,158139
10796435,0x02b894e7fa7947f56a105deae9ba547a0b35d1a8fdb979d2b802d7bfc9ed10ab,0x59046c6775d38b2d7f2be4ec12a6a25f62d574a9,0x000000000022d473030f116ddee9f6b43ac78ba3,0,47818
10796435,0xd31d262350ff4993ef75f265ee5feffa7d83f63c6b40c21bbec9e5e64e7e3316,0x9d595a5b2ee1a50c53da7c4052a7f89ca2314dc5,0xedb82347aec1808e0db393d3c3493da47f191018,0,29790
10796435,0xbfd3c34bd261ded3540e5483dfb0ed620cda56e09e21fe57db0424ba70890c32,0xff0308fda73275d3c09d1984d6faf2729ab78604,0xc6255a594299f1776de376d0509ab5ab875a6e3e,0,158127
10796435,0x206f09dea1c8c1c0080078d263eee1fe22ff2d31fbfe83101b2d8a2e77954baa,0xb18d35445fbdfaa04393ae9fd51a378d95c85076,0x425a71f7855e4ce0a3ff8ac3d7b34214819e8843,0,48698
10796435,0x50d4c100af51a7f3ab61f71b7d612af3739d75f56170e1879635ca2218b5a0ad,0x3987cb19bd79f5a7616c7351796a339176d69603,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,127723
10796435,0x33890cdd6a4e92047310397bab3d61f2cc6ca142f2c75d67a141694c22fb4ff5,0xc262b862e8ab8bbfe0eff6b898de225db33dcc92,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,145237
10796435,0xa91c16bb34e060f58b1a45d13c9617f7b65e2968fd2a3472b304fae3d2ff99aa,0x1337c0d309c249c98b5f783247258d0d9f84c0ee,0xe0540a63a03e24aa98f2bb88d75e9df8faf2aa16,2.82133628E-10,110560
10796435,0xb7d55d358742054617a188b562fe95eef4e93a7bf08b03e47b3f0362339ab700,0x050bf90cc79d7a4aca382b233002303fb7baa5a3,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,142718
10796435,0x3fcf541ab8989f79be0d7b905a4f96931d525a94c5ed0962b19ec31802095790,0xef36eea28835e3d378698aeb74f23593de4ed555,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.001339593479501103,123322
10796435,0x40fd0cf80c65b0e3b27ac12072391ec79e1d019d2f6d142c66acfa32b9889eb4,0x449c49cdcc01d23adfebd60ae984187c0a809e66,0xee75813d34e219021ad2c3a3fb17fa396f6a6977,0,292053
10796435,0xd8d2087c8d3e82e70b4e751806c1f070fa5c47d4f13b3daeebc534ea3c17be32,0x3f4718dd92e121f2638c331e8748fe360a0a2e6f,0x1e4299f7a19597e09bd8593ab7b68277183e9778,0,191912
10796435,0xfc3a516fd6a52f2630d2af024cc3d2b10825c066f7f0cf578adb38dcc725ea6b,0xd5cc6287107816ddfee7eb72ab71daa7878400ac,0xf467ec26cf1911a0ff87e3a6d36b3aec915506a9,0,116517
10796435,0x632b7ef915d63bee9f04eded47a596ea9a39601ea6b7aec25d215d670726aefb,0xd124b7e00ace5e3b422fdc6c78dec6cea32973c2,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,106661
10796435,0x9402b3afe1adf8f77c85433412d1ef7bdebdefc9b1912ac522190615074c0995,0x050bf90cc79d7a4aca382b233002303fb7baa5a3,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,98555
10796435,0x91fad070c5f2b780bbe3a027c99a4717c04273d94cdda2284c049a6a96990059,0xc262b862e8ab8bbfe0eff6b898de225db33dcc92,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,98555
10796435,0xb8e09c646014e823505e6de26aad410ef18ad7ff307d97f2fc95b271285ccaf8,0x3987cb19bd79f5a7616c7351796a339176d69603,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,0,106661
10796435,0xf5ce2a02f7d1b1f5e7bef39c7352d869e9536e354a06da57f6bc67f763c66ca5,0x0522e0fe5af55cb562d8bf0f44d3f293d9df187c,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,8.11516E-7,37195
10796435,0x957a51a68689cc6a8d4eaa4601bc0e2a701b500a819033f302a7769acd72f1cb,0x9a681052fc727afb0dd5d0cf8ca36457237bd60f,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,1.40172E-7,37195
10796435,0xe492e0e1621f8fab9cb1c936b773f7cae4e2556ed17deb1915e014de1fbe28f8,0x631253eae15f3ac809ce9d6bd7253b9935abfb57,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,121585
10796435,0x91e84ff59506f4203747ff4440393f62455844fc0c9b0ddbfeac8d7127aa6b1c,0x7641896640a994adcb60a72124c1b2422e4fd820,0xa3e36262f6899e27bb4b1802e8298e843e74cbc7,0,111074
10796435,0x787ebbfe356e10956e8cf8b035e0fee786f6756d8e95fd88007e8513545e5f2f,0x82f1b7142a38e8b114d964f416631be2e1dfb8ef,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,108101
10796435,0xe44c89ba419797cb2b9daff117cc92093976c0b1c12f874ceb9357d440a5e0e4,0xd4d1361edd4e9ee2b3050a22782f077631fb8692,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,117268
10796435,0xac80fe1b5eb32efcd92376be80c73aeada09dd3de29ab49588742027c05067ba,0x2735bd4edf19957a79deb609d72bf33e59849348,0x132fc7bda8416dffac445be7dc399fbf46eb69b1,0,52119
10796435,0xa95410d859486d90930c576f070573cf5aa5e2bebf7a08f03304ba4877f75af8,0xd4509367eb108053b2df44b774303f9105e89daf,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000012,111826
10796435,0x1d7826576b1c3dfbeb9794feff5274df6099facecf708e4e5453919cf335bb37,0xe07753b076ec22c4b0db21a4a9a8f027070c4e63,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,5.82697E-7,37195
10796435,0xeb7d2a56b75eb3d004dee24b4d2ee78a22c53f8cc8defb799ce93423bc59123f,0x2997f0a672988d173fa147f8c6c7e9380bfee71f,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,442216
10796435,0x85f7de27b4153479a0c94ec3d89c71bb49a4f480852da4798ccbdde408a6ebdb,0x8e6e5a95360706f4f203396e275619bff59c53c6,0x93310a56147b1ea7486ab84f8d850fd0a216429b,0,195054
10796435,0x5268223a171f4a7ebd8c83987d44562bf5b0899ddad3f7bc180baac6090d21a9,0xa46c0d7cc3431fa69f13334d6f1b864eb4054909,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,1.39722E-7,37195
10796435,0xa43db22e5dc4c675a2df893f3201bd84dccf5e12bdbba3f632ebe370a752e426,0x9d595a5b2ee1a50c53da7c4052a7f89ca2314dc5,0xedb82347aec1808e0db393d3c3493da47f191018,0,29790
10796435,0x8507f275311179d01663a1c9fce085d813d07266365c293ea996f03f8d01410d,0x21d085990a494d8e013441f8e9debc6531122eb1,0xdf76750b99a8853e85ab3dfa0982d10245643999,0,587291
10796435,0xac7a3856839a8df22ab91386e0f7aeecf468d7507063e500113349e082a403a1,0xb001aeb47bdb31ebe36c74518ee7b42e0926c697,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,494655
10796435,0xb895a21447a602800968824e869bcfb9d1671ae10d19e018e9a7e3d352c45e60,0xc001e185538a55cf12f6c7cb70633917cfd47be1,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,116167
10796435,0x06dcd5ddfe13dd942a6cf88d0e1eb891c99255a3fe88ad176b77a99a1ea04054,0x74ec75228937f926bce107ae09c85f9ed5f05d57,0x62ee6aaf2afac4f0a3213e9f929fc054f6c6befa,0,166697
10796435,0x7f2418b0687e6eba84bae8524789fa7aaf02e12c0cb556634b50182ff3eba70e,0x8a3fe443061287d481e08ca86449a0759199b8a4,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,113271
10796435,0x5e2f350104ebc598e99bf8e872dd9408cf340bec1aa8e2977ddd007fc7249a79,0x216c796e9815edf360fb9e7f2afc77207221502f,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,7.40587E-7,37195
10796435,0xc9d3bfe3ddcba969eafdce16d5768d882468b866ee041a8e01384c825c598008,0xf8b24a656ab23b724e4a986d47dcff687db55d21,0xee567fe1712faf6149d80da1e6934e354124cfe3,0,99364
10796435,0x21afbbbed0d8399e33e0ab5f1ed91dabdcad2619de0df8e81bbab5707bc5e966,0xb18d35445fbdfaa04393ae9fd51a378d95c85076,0x425a71f7855e4ce0a3ff8ac3d7b34214819e8843,0,48698
10796435,0xe634741eb64c0eff09eb3b73050ad28b0df4ff67ea6544dd8243f9b085f77d88,0xb6188e0256d5c488f12dd5543d7d7be2d16b5845,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,494655
10796435,0x3ee245d9a66adf5442ad507b9ba3ba03619d3329f4e56645b510601f923799cd,0xc0f831edc16c97b4f5954365d0a6f91f3b172524,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0,108089
10796435,0xb085b2c77420e0f6ebc5a3469481e5b6459c4d4361c20eab9fbdca19242e150b,0xc77ed779fc1fa9e1a0630238b728fe4b2e6c3377,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,116131
10796435,0xa472cdd0b72d042b348dbe090f2142bf19f39da91e55c4ab9fac29aa4845c08e,0xb720f7f403d5279e23c23225a948f9b079b1a81f,0xf467ec26cf1911a0ff87e3a6d36b3aec915506a9,0,116505
10796435,0x399fc58dbd4ec06b64b711875688668b21b242733e2324d16564590c928aca0b,0x672e72db4e9a2b83ff3a99f1e2fc00c1e444607a,0x62ee6aaf2afac4f0a3213e9f929fc054f6c6befa,0,166673
10796435,0x8ef3be7ef1304b4b31e0a4059010043218470195254f2499fe615118b64da6a8,0x3e2b0298ca24f5fc44ec8d6fcb40f2a675f97924,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,1.06222E-7,37195
10796435,0x90b51b16661805f11cbe2ac738d3575b9a427d5856ce04d81a75a011e609e80e,0x3e1a253e792cfdb4cccc89726066c4472e4bf371,0xaede2de677c154cbb527afdc3e88793a4a303664,0,107079
10796435,0x1e6c5ba6416c56bcf9d98c6fb31784167ad7a9679e16a92886ed4d6e32bf051e,0x8cb0acf780e813a5833bb894249a00112a124c52,0x054db2887aa3a0fee14c764c3e2802da0eb23e9c,0,203898
10796435,0xe391be233daaf729861fd337748de5619559621442690aa9a02b6769b3cc4aba,0xbdfa71944c2187d8e990beb9863825134a50e488,0xee567fe1712faf6149d80da1e6934e354124cfe3,0.000052168974369621,128313
10796435,0xf3505354031099eafc62b1a724c6dae1981b8b376a17978af9c8637cb6a5ff4b,0x368001f031a2ae891b39a27abc0237c178380bdd,0xd4ef10dc795a3ab329c8ef5fbd14312937196530,0,21671
10796435,0xabdd3f9eb0f9cbaf8dee0a4c49e3a96f6432e9faaf6380a93843fa86b5dafbee,0x33179d89192b89c6bdf8e7259425ddb58e21a068,0x2751452f6b5fbc8351a1359ba853454565aa2293,0,77623
10796435,0x7c3ca547e589ec0595942b29116e946eee853ea1b7a8e4fba243b9aa87b21f7e,0xa19eeaecc95d87ce894cfb9c4f84d187567be5de,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.002508731485595842,148926
10796435,0x0000bb507812254abae9afebde0d63ac943a896d55665be64858b005c01283ce,0x61c843ff19245638c54981e8a808bbe736364411,0x0000000071727de22e5e9d8baf0edac6f37da032,0,769450
10796435,0x05a1714d11d5738197076e4acd46b49e8a4962e8113bc0467895656b82fbd353,0x6523a01ae51f407c13c92a4497e72236b523c04d,0x10279e6333f9d0ee103f4715b8aaea75be61464c,0,46483
10796435,0xb14d8c77a6cea82612e7a422918bd7bca74a5b4eb7fb18e5341477fa96aba760,0x0c39c146a9ee8df35f12c4b062de2203799cdc9d,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000594702752174152,122118
10796435,0xfc45fe234575cfceffa6cc5a02fbb5674cd15db52880b7583260aee9af0251fa,0xf36d4ab7fdf30dc14627c4ecd68b98e2cf12df7c,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.000018,106222
10796435,0xb592cdb253e6bb7a881f30fed1f4b1e97804e0f816a2774d326289aac419cef3,0x478d8971f351d90f4b010d67d04ee8bf843461ef,0x7b79995e5f793a07bc00c21412e50ecae098e7f9,0.000401530483230739,27810
10796435,0x2af046614dbcbda1d67e48ac23aaed83f27f5e1d4c70368756d867d00c69d0a7,0x9884f0df57f75eb54b2b362a2132631c637973b6,0x2bd57c3ca216f0d38b18bcfd14595f12dfb13c35,1.30613E-7,37195
10796435,0xa94343a9e1e2db180b0a8ba60abcb45f2b919a06e3ce427ee99b4990fa740ce9,0xec2b627fdb473520e9920b085168e5990576840b,0x606658d5935e788ccccdf9188308434130a7c671,0,31579
10796435,0xa00e02428f04928db6adea9b7d6ada880de08f1fccf6da67bb95f5f486ca5724,0x10ec009f3fd505d388e79c793fe68c00febc78fe,0xa1f78bed1a79b9aec972e373e0e7f63d8cace4a8,0.001988092368091368,132604
10796435,0xbb637619cee38efee5418e6ab9094d9d90b1226219bfcb442036974bc78f0b12,0xd86a38c39784a064ecc5399bd0eddeb9cda78fdd,0x7b79995e5f793a07bc00c21412e50ecae098e7f9,0.00057655722857226,44910
10796435,0xaefdb26c3eb9e1ed6c6c30a84fc16fd1c5e25b9687e13946dbc6d186627388c0,0xc9ff74d6ed8b097e11646caa0d0d72272ab9ebe7,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,116131
10796435,0x6930869ebb4284bb12ba0c35cfbe40267fd460f3c80a2e305edfd21eefbebe34,0xa28b0a9c300f937d711964ed54c9ae66d64d4ff3,0x73b668d8374ddb42c9e2f46fd5b754ac215495bc,0,156609
